id,city,type,squareMeters,Size of Apartment,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
7e761843acfbed8921351fa7fe6554d3,warszawa,apartmentBuilding,49,Medium,2,13,13,2008,52.1879055,21.0198518,5,21,0.356,0.231,0.4,0.339,0.311,1.223,0.176,condominium,brick,premium,no,yes,yes,no,no,3900
d4bd42fac46c7f9e9945f1516fbd3b58,wroclaw,blockOfFlats,49,Medium,2,1,5,2007,51.10076,16.9995593,2.38,6,0.497,1.435,0.612,0.146,0.668,1.161,0.463,condominium,,,yes,yes,yes,no,no,2500
3b37dfbada2e8d04a60d05619b2a3f7c,gdynia,blockOfFlats,49,Medium,2,1,3,2006,54.46769,18.48625,6.85,6,0.563,3.489,0.45,0.458,0.041,,0.077,condominium,brick,,no,yes,no,no,yes,2200
63b3f37a4cf4f9a31bccec29c8342a0f,warszawa,blockOfFlats,49,Medium,2,5,6,2006,52.2001,21.0511,4.78,9,0.291,0.436,0.794,0.109,0.315,2.58,0.339,condominium,concreteSlab,,yes,yes,yes,yes,no,3100
75d0d16091d569341ac4a794f61d2e69,krakow,blockOfFlats,49,Medium,2,2,3,2004,50.0711,19.9172,2.32,32,0.233,0.22,0.19,0.114,0.144,0.183,0.09,condominium,brick,,yes,yes,no,yes,no,2650
0ce9dc68a5734b65bd5c4cb8f14c08d2,krakow,blockOfFlats,49,Medium,2,14,14,2003,50.0894438,19.9298145,3.85,26,0.274,0.279,0.263,0.128,0.32,0.654,0.024,condominium,,,yes,yes,yes,no,no,2890
8fa7bf7acce3dfc315c4e7f753d0e537,rzeszow,blockOfFlats,49,Medium,2,4,4,2002,50.04355921,21.96545935,2.93,15,0.388,2.268,0.218,0.101,0.14,1.117,0.133,condominium,brick,premium,no,no,no,no,yes,1700
a3020ad4bf6be6b9d44997dc090b3754,krakow,blockOfFlats,49,Medium,2,14,14,2001,50.0887939,19.9259967,3.83,17,0.218,0.56,0.18,0.151,0.401,0.645,0.165,condominium,,,yes,yes,yes,no,no,2890
8e69e0715677378ff25adb2fa8e35795,krakow,apartmentBuilding,49,Medium,2,14,14,2001,50.0887939,19.9259967,3.83,17,0.218,0.56,0.18,0.151,0.401,0.645,0.165,condominium,brick,premium,yes,yes,yes,no,no,2799
f8da739996c3bd42f12f629c14fb262d,krakow,apartmentBuilding,49.05,Medium,2,2,6,2009,50.0709,19.9446,1.79,28,0.353,0.755,0.354,0.636,0.034,0.842,0.322,condominium,brick,,yes,no,yes,yes,no,3400
a9c00cdc78fc15a8f3081bb027ca4abe,krakow,apartmentBuilding,49.05,Medium,2,2,6,2007,50.0704,19.9439,1.72,38,0.291,0.741,0.32,0.563,0.04,0.785,0.291,condominium,brick,,yes,no,yes,yes,no,3400
4b527d008f4c8ebd5426fe510fc61d6f,krakow,apartmentBuilding,49.1,Medium,2,1,9,2013,50.07087985,19.91656312,2.33,33,0.184,0.233,0.24,0.159,0.169,0.191,0.057,condominium,brick,premium,no,no,yes,no,no,3000
d64b69c26b3b209a30ff4915dff4d5d1,krakow,blockOfFlats,49.14,Medium,2,1,5,2023,50.0898,19.8727,6.06,3,0.908,0.427,0.783,0.492,0.891,2.453,1.131,condominium,,,no,yes,yes,no,no,3500
901879d786cdc91eb98fc10cc5883fb4,wroclaw,apartmentBuilding,49.15,Medium,3,1,4,2017,51.12395029,17.02813678,1.48,12,0.414,0.192,0.457,0.101,0.371,0.88,0.223,condominium,brick,,no,no,yes,no,no,3300
94b0c0fed5fa523b1c64bdeaa2acb7ad,wroclaw,,49.18,Medium,2,8,10,2023,51.112221,17.0074014,1.57,30,0.159,0.33,0.447,0.338,0.426,0.158,0.219,condominium,,premium,no,yes,yes,no,no,3300
d562ada73adf46488ed2d9f642735869,gdansk,blockOfFlats,49.18,Medium,2,3,3,2017,54.33471695,18.58176565,4.98,4,1.028,0.634,0.215,0.326,0.333,3.123,0.287,condominium,brick,,yes,yes,yes,no,yes,2855
d1e541b7f2263f6ca303f9fdf436454c,krakow,apartmentBuilding,49.18,Medium,2,2,5,2009,50.0549,19.9567,1.3,21,0.21,0.239,0.434,0.157,0.109,0.152,0.197,condominium,brick,,yes,yes,yes,no,no,3300
29c84905208650d4ca8e841ebeb8e7d8,warszawa,blockOfFlats,49.19,Medium,2,2,8,2018,52.1871,20.9938,5.01,26,0.463,0.293,0.402,0.394,0.093,0.864,0.435,condominium,,,no,no,yes,no,no,3500
bc25fdd90f9be42ea8d75a2c3f8dde4d,krakow,blockOfFlats,49.23,Medium,2,7,9,2023,50.0567,19.9631,1.77,16,0.389,0.204,0.408,0.38,0.149,0.633,0.274,condominium,,premium,no,yes,yes,no,no,4500
625fe28362532e2bbf0fcf26cba4030e,wroclaw,apartmentBuilding,49.3,Medium,2,2,4,2013,51.1112649,17.0165425,0.93,21,0.326,0.764,0.207,0.051,0.256,0.114,0.391,condominium,brick,,yes,no,yes,yes,no,3700
4d4bfa6202d68d30d68888956bcaf216,warszawa,blockOfFlats,49.31,Medium,2,,4,2000,52.24492,20.90725,6.72,6,0.909,0.687,0.879,0.148,0.503,2.253,0.52,condominium,,,no,no,,no,no,3300
3d139e6953e37c3bc415e2054858ab87,lodz,blockOfFlats,49.4,Medium,2,4,5,2015,51.7420887,19.4341286,4.61,1,1.014,1.143,0.529,0.82,0.426,1.489,0.815,condominium,brick,premium,no,yes,yes,no,no,2400
dd67ceee1a5ab4657864d9fe97c45aa8,warszawa,blockOfFlats,49.41,Medium,3,10,14,2013,52.2809012,20.9215347,7.82,7,0.229,1.22,0.574,0.298,0.282,1.287,0.097,condominium,brick,,no,yes,yes,yes,no,4000
e873d8553ec0febb58bc4802d063b0bf,lodz,apartmentBuilding,49.42,Medium,3,1,6,2023,51.74450025,19.44588505,4.16,1,0.645,1.631,1.133,0.693,0.485,0.67,0.827,condominium,brick,premium,yes,yes,yes,no,no,3400
fdea172ea005da351521f1fd1e58bfcd,lodz,apartmentBuilding,49.42,Medium,3,1,6,2023,51.7439794,19.4465195,4.21,1,0.575,1.694,1.077,0.644,0.483,0.681,0.899,condominium,brick,premium,yes,yes,yes,no,no,3400
4ec0164dec971106a6fb78c503ae9f83,lodz,apartmentBuilding,49.45,Medium,2,2,4,2020,51.7760449,19.450934,0.66,47,0.125,0.199,0.269,0.161,0.229,0.809,0.192,condominium,brick,premium,no,yes,yes,no,no,2100
d1852c8d615ad9d9841be6268054256b,szczecin,apartmentBuilding,49.47,Medium,2,5,6,2022,53.4179653,14.5419201,1.4,9,0.067,0.668,0.532,0.479,0.32,0.715,0.251,condominium,brick,premium,yes,yes,yes,no,no,2800
ebbbeedd25df74f15a8828d2bb4fd77c,krakow,apartmentBuilding,49.5,Medium,3,1,7,2023,50.079179,19.8752233,5.24,3,0.59,0.705,0.726,0.541,0.308,1.56,0.593,condominium,brick,premium,no,yes,yes,no,no,3500
6a7f2da6f3775df905ab2e70ec3a8c4c,wroclaw,blockOfFlats,49.5,Medium,2,3,6,2023,51.120627,17.0180598,1.37,11,0.399,0.641,0.894,0.351,0.711,0.649,0.171,condominium,,,yes,yes,yes,no,no,3300
c1f3db597b54eaa65ee084fad34444c7,warszawa,apartmentBuilding,49.5,Medium,3,4,4,2022,52.2243,20.89721,7.29,9,0.372,0.615,0.217,0.404,0.051,3.258,0.226,condominium,brick,,yes,yes,yes,no,no,4000
f39f7db6f2b4860231fc507a0a71929b,warszawa,apartmentBuilding,49.5,Medium,2,2,8,2014,52.2650821,21.0401769,4.47,13,0.235,0.634,0.369,0.124,0.362,0.825,0.086,condominium,brick,,no,yes,yes,no,no,2850
467213113a9ba919f2cbea9d22d965e3,krakow,blockOfFlats,49.5,Medium,2,1,3,2005,50.0664866,19.8741658,4.75,9,0.582,1.63,0.295,1.478,0.069,1.634,0.456,condominium,,premium,yes,yes,no,no,no,3700
936ec126eda981dbc1515f462342f50e,wroclaw,apartmentBuilding,49.55,Medium,2,3,10,2011,51.11362,17.02315,0.57,31,0.368,0.565,0.34,0.522,0.133,0.422,0.273,condominium,brick,,no,yes,yes,no,no,3150
c27145edf16e9e7dfa984f4c44848fbb,warszawa,apartmentBuilding,49.58,Medium,2,3,3,2015,52.16414525,21.06762188,8.69,15,0.128,1.215,0.416,0.322,0.09,1.826,0.2,condominium,brick,premium,yes,yes,yes,no,no,4000
7eef12381d915ddb35a81dca492c3f39,wroclaw,blockOfFlats,49.58,Medium,2,2,5,2013,51.1196553,17.0502771,1.74,27,0.064,0.381,0.298,0.221,0.301,0.798,0.338,condominium,,,yes,yes,yes,no,yes,3500
a6f5b8762e88c633922ff45d194c67a1,szczecin,apartmentBuilding,49.6,Medium,2,1,4,2012,53.418587,14.5376431,1.64,14,0.171,0.446,0.413,0.59,0.273,0.424,0.408,condominium,brick,premium,yes,yes,yes,no,yes,3500
78c65a251659e98cd6f061464bb5ef7f,warszawa,blockOfFlats,49.6,Medium,2,,4,2007,52.16039,21.07836,9.43,29,0.705,1.629,0.46,0.641,0.146,2.058,0.183,condominium,,,yes,yes,yes,no,no,4000
327174b50819afc15159026a83504959,wroclaw,,49.66,Medium,2,3,3,2005,51.05212,17.06248,6.9,6,1.508,2.73,0.452,0.117,0.385,3.137,0.231,condominium,,,yes,yes,no,no,no,2700
184e56d4484258f38dfb62edf1f4f905,krakow,,49.67,Medium,2,3,10,2019,50.09404513,19.9288559,4.36,18,0.181,0.525,0.288,0.108,0.455,1.168,0.081,condominium,,,yes,yes,yes,no,no,2800
6d9b0218fb4f7b5c1fcc5da7a85f9106,lodz,apartmentBuilding,49.7,Medium,2,7,7,2021,51.7594035,19.4712227,2.71,7,0.321,0.651,0.869,0.321,0.214,0.604,0.456,condominium,brick,,yes,yes,yes,yes,no,2400
c79e0f93aa0020f373a0078aa59ffc91,wroclaw,blockOfFlats,49.73,Medium,3,1,2,2015,51.1416065,16.9922262,4.32,4,0.188,1.461,0.504,0.16,0.392,1.642,0.967,condominium,brick,premium,no,yes,no,no,no,2550
1bb450905248cc30b36b055c2641245b,warszawa,apartmentBuilding,49.75,Medium,3,5,7,2021,52.20541,20.88159,8.81,11,0.949,1.911,1.375,0.066,0.061,4.89,0.179,condominium,brick,,yes,yes,yes,no,no,3300
b321dcfd8e62f5697a7187b3012561ec,gdansk,blockOfFlats,49.8,Medium,2,4,6,2020,54.41459,18.56319,9.35,10,0.567,0.964,0.745,0.285,0.391,0.602,0.387,condominium,,,no,yes,yes,no,no,2900
5081c872f173d20b3448abab63c2a18d,warszawa,blockOfFlats,49.8,Medium,2,3,3,2015,52.33281595,20.97285109,11.43,8,0.313,1.249,0.469,0.172,0.198,2.509,0.186,condominium,,premium,no,yes,yes,no,no,2800
69396eb794583071527e7c85d55b0217,poznan,blockOfFlats,49.8,Medium,2,1,6,2013,52.38644077,16.88669887,4.09,14,0.287,0.965,0.367,0.27,0.229,2.179,0.175,condominium,,premium,yes,yes,no,no,no,3230
ab133701409ad9a1feb7ec9da9f3362a,lublin,,49.87,Medium,2,3,3,2010,51.2770688,22.5843137,3.47,8,0.941,2.367,1.207,0.095,0.473,1.43,0.73,condominium,brick,,no,yes,no,no,no,1850
1d1e8f63184992847a027e691dacb196,gdansk,blockOfFlats,49.9,Medium,2,13,13,2018,54.3492946,18.5922103,4.03,9,0.531,0.308,0.39,0.408,0.265,3.425,0.356,condominium,,premium,yes,yes,yes,no,no,2700
85046b601e14d07d4a0788a1064f4306,wroclaw,,49.9,Medium,2,2,4,2014,51.156974,17.0368205,5.17,2,1.326,1.152,0.866,0.04,0.661,3.049,0.542,condominium,,,no,no,yes,no,no,2400
6ba7e764cb383f7e1f79b13f27cd5801,krakow,apartmentBuilding,50,Medium,2,5,7,2024,50.02801,19.94728,3.1,8,0.854,0.393,0.162,0.4,0.249,2.327,0.153,condominium,brick,,yes,yes,no,no,no,2999
76363b77b13dd8510b807da1c3656211,krakow,apartmentBuilding,50,Medium,2,1,3,2023,50.0690006,19.8920808,3.64,3,0.534,0.622,0.937,0.639,0.243,0.473,0.618,condominium,brick,premium,yes,yes,yes,yes,no,3500
c1a7d99450a025d3c3ce8d15fc29b549,krakow,apartmentBuilding,50,Medium,2,2,4,2023,50.0763458,19.9637033,2.95,12,0.281,0.549,0.429,0.352,0.27,1.306,0.439,condominium,brick,premium,yes,yes,yes,no,yes,3500
96e29dc75894d7af3d073ccbafd6e7bf,krakow,,50,Medium,2,1,5,2023,50.0778212,19.8687489,5.57,2,0.772,1.191,1.191,0.949,0.295,1.936,1.074,condominium,,premium,no,yes,yes,no,no,3300
6d231cff608c665f7ff2b360742ba035,krakow,blockOfFlats,50,Medium,3,3,3,2023,50.0763458,19.9637033,2.95,12,0.281,0.549,0.429,0.352,0.27,1.306,0.439,condominium,,premium,yes,no,no,no,no,4400
2a2420bfa021d2dd0eb05201905d8e99,poznan,,50,Medium,3,6,8,2023,52.37751,16.94776,3.48,8,0.298,0.099,0.332,0.448,0.317,1.15,0.373,condominium,,,no,yes,no,no,no,3500
b7c20884a05258ce725ecc8dbaf8ac95,poznan,apartmentBuilding,50,Medium,3,2,4,2023,52.3823,16.8439,6.84,7,0.874,0.413,0.867,0.322,0.526,0.458,0.229,condominium,brick,,yes,yes,yes,no,yes,3000
1a448ff5d6103f245dba2b4e5faeebf8,poznan,apartmentBuilding,50,Medium,2,2,4,2023,52.3823,16.8439,6.84,7,0.874,0.413,0.867,0.322,0.526,0.458,0.229,condominium,brick,,yes,yes,yes,no,yes,3000
e9a8700a781e0d07fabaa3171c92f248,poznan,apartmentBuilding,50,Medium,3,2,4,2023,52.3823,16.8439,6.84,7,0.874,0.413,0.867,0.322,0.526,0.458,0.229,condominium,brick,,yes,yes,yes,no,yes,3000
13e9ecaaf1a63ea5bea8c9276d6236bd,poznan,apartmentBuilding,50,Medium,2,2,4,2023,52.3823,16.8439,6.84,7,0.874,0.413,0.867,0.322,0.526,0.458,0.229,condominium,brick,,yes,yes,yes,no,yes,3000
249d5a549ecfadf6f9d38af784f97146,wroclaw,blockOfFlats,50,Medium,2,1,3,2023,51.0625601,17.044739,5.45,1,0.655,1.516,0.897,0.469,1.044,2.798,0.851,condominium,,premium,yes,yes,yes,no,no,3000
4b2e8c234f85c6b8577009a9865cd387,rzeszow,,50,Medium,2,1,6,2023,50.0267525,22.0360972,2.49,1,0.833,0.639,0.593,0.484,0.711,1.457,0.573,condominium,,,no,yes,yes,no,yes,2500
85fb6ffa8cb97094da19065be0f40143,lodz,apartmentBuilding,50,Medium,2,5,8,2023,51.739615,19.450948,4.67,9,0.211,1.595,0.594,0.226,0.523,0.631,0.491,condominium,brick,premium,yes,yes,yes,no,yes,2800
3bcc477ebff59b64aa59759f9e6755dd,warszawa,apartmentBuilding,50,Medium,2,7,22,2023,52.2283488,20.9622997,2.83,11,0.268,0.416,0.67,0.366,0.355,1.162,0.437,condominium,brick,premium,yes,no,yes,no,no,3400
d3ff9599bde4994fbe34685e2d7684bf,warszawa,apartmentBuilding,50,Medium,2,3,7,2023,52.23223,21.09352,6.13,10,0.279,0.195,0.042,0.248,0.302,1.136,0.052,condominium,brick,,yes,yes,yes,no,no,3700
6d862360679c4aa4a634552a2ada9616,warszawa,,50,Medium,2,6,8,2023,52.18402,21.01462,5.36,15,0.28,0.606,0.38,0.297,0.143,1.192,0.051,condominium,,,no,no,yes,no,no,4150
e21c90ba6c405bf871b655aa86c69d79,warszawa,blockOfFlats,50,Medium,2,2,2,2023,52.33114423,20.94436941,11.77,26,0.037,0.627,0.16,0.073,0.189,2.012,0.259,condominium,,premium,yes,yes,yes,yes,no,3000
e88d3e5726bb3a040cf39d129aea6e25,warszawa,apartmentBuilding,50,Medium,2,3,7,2023,52.2304,21.10181,6.69,16,0.306,0.452,0.379,0.27,0.256,1.246,0.293,condominium,brick,,no,yes,yes,no,no,4500
c4949c81943789c9238d0996e4198614,bydgoszcz,blockOfFlats,50,Medium,3,3,4,2023,53.1047568,18.0335395,2.91,12,0.143,1.219,0.841,0.296,0.344,0.608,0.306,condominium,,premium,no,yes,yes,no,no,2600
8b1f6427c7f262d5f28b0b50c24b5993,szczecin,apartmentBuilding,50,Medium,2,7,7,2022,53.4037063,14.4851222,5.48,1,1.373,2.317,0.948,1.594,0.27,3.565,0.999,condominium,brick,premium,yes,yes,yes,no,no,3800
62d645d034659e5bd44af36cd3859b76,krakow,apartmentBuilding,50,Medium,2,5,9,2022,50.083173,19.9245106,3.26,14,0.195,0.925,0.427,0.066,0.343,0.388,0.369,condominium,brick,premium,yes,yes,yes,no,no,3200
0f48f782b1bf247dad959aa766e5c799,krakow,apartmentBuilding,50,Medium,2,,5,2022,50.0705645,19.9514009,1.93,19,0.349,0.513,0.495,0.66,0.173,0.996,0.313,condominium,brick,,yes,no,yes,no,no,3600
0ec0a0e0f096ad4766226f1a5a938750,krakow,blockOfFlats,50,Medium,2,,5,2022,50.0559752,19.9997995,4.38,0,1.271,1.782,0.949,0.956,0.9,2.11,0.618,condominium,,premium,yes,no,yes,no,no,3499
2814d4c77e03f6371d79193d1877feda,wroclaw,apartmentBuilding,50,Medium,2,5,6,2022,51.1049417,17.0118099,1.41,6,0.089,0.813,0.325,0.276,0.331,0.562,0.548,condominium,brick,premium,yes,yes,yes,no,no,4000
a423f434eedbf2c9b310ee1f23722f9d,rzeszow,blockOfFlats,50,Medium,3,4,4,2022,50.0129445,22.0397045,3.67,0,1.055,2.141,1.539,1,1.61,2.871,1.276,condominium,,premium,yes,yes,yes,no,no,2000
6c87426c83a5628099d7036cf34240e5,lublin,apartmentBuilding,50,Medium,3,1,1,2022,51.2459637,22.52884901,2.71,18,0.256,0.918,0.309,0.352,0.271,0.421,0.308,condominium,brick,premium,yes,yes,yes,no,no,2999
94a0c1d99e0c3ebdc52beb5921fb999a,warszawa,apartmentBuilding,50,Medium,2,4,4,2022,52.26033835,20.97311888,3.8,32,0.069,0.17,0.457,0.081,0.069,0.307,0.249,condominium,brick,,yes,yes,yes,no,no,3900
b27e90acefb2f4408a42cc51e562e473,warszawa,apartmentBuilding,50,Medium,2,1,6,2022,52.2533033,20.9812582,2.84,34,0.238,0.13,0.443,0.228,0.198,0.372,0.263,condominium,brick,,yes,yes,yes,yes,yes,4590
702ec97ee451b4cc86712905229d9aa3,krakow,blockOfFlats,50,Medium,3,,9,2021,50.0737,20.0197,6.15,14,0.311,2.079,0.488,0.172,0.345,1.067,0.113,condominium,,,yes,yes,yes,no,no,3800
620b535e3f2fc9e26aec4499e5512a33,krakow,apartmentBuilding,50,Medium,3,1,5,2021,50.057593,19.958038,1.42,19,0.093,0.089,0.408,0.049,0.245,0.371,0.341,condominium,brick,,yes,yes,no,no,no,5500
0e9951a13aee2ab1ccfde3a2bcc51dfb,poznan,blockOfFlats,50,Medium,2,3,5,2021,52.4083,16.9491,0.92,14,0.482,0.44,0.448,0.644,0.267,0.118,0.756,condominium,brick,,yes,yes,yes,yes,no,3100
4d36a08a1faa5c322bd3ed99b61e90ef,poznan,,50,Medium,2,4,6,2021,52.40094655,16.96285635,2.01,8,1.124,0.094,0.331,0.589,0.414,1.347,0.075,condominium,,premium,yes,yes,yes,no,no,2800
4c9b48d06526809d5e540bcf8d7cb660,poznan,apartmentBuilding,50,Medium,2,2,4,2021,52.3926,16.9686,2.81,5,0.335,0.742,0.49,0.236,0.522,2.305,0.469,condominium,brick,,yes,yes,yes,no,no,1898
836bc7ad005e687571bd6ca3f296bd8d,gdansk,apartmentBuilding,50,Medium,2,8,8,2021,54.3467,18.6021,3.4,2,0.211,0.941,0.677,0.752,0.364,3.122,0.851,condominium,brick,,yes,yes,yes,no,yes,2800
0a17f362de4d891d652ca9beb21af5b5,wroclaw,apartmentBuilding,50,Medium,2,1,6,2021,51.1196,17.0212,1.16,9,0.39,0.488,0.958,0.277,0.47,0.658,0.418,condominium,brick,premium,yes,yes,yes,yes,no,3500
d6461b9f3e91ceab9539e82e7740268c,wroclaw,,50,Medium,2,3,5,2021,51.11542,17.04025,0.9,31,0.282,0.576,0.301,0.502,0.054,0.069,0.463,condominium,,,no,no,yes,no,no,4000
0bdb20911afe842db15cae1335d46938,lodz,apartmentBuilding,50,Medium,2,7,8,2021,51.7668285,19.4496377,1.67,48,0.312,0.464,0.229,0.122,0.155,1.246,0.236,condominium,brick,premium,yes,yes,yes,yes,yes,2500
b8af52fe2039d538c5196b27b1cac836,katowice,apartmentBuilding,50,Medium,2,3,4,2021,50.24279797,19.02060242,1.84,2,0.756,0.595,0.985,0.889,0.346,0.86,0.453,condominium,brick,premium,no,yes,no,no,no,2500
76b41124974653115d696ecd832b7c39,warszawa,apartmentBuilding,50,Medium,2,13,15,2021,52.23277,20.97572,1.9,31,0.153,0.276,0.646,0.211,0.095,1.627,0.159,condominium,brick,,yes,yes,yes,no,no,6800
f5feedf19b44acde1c778c76e9d4536a,warszawa,blockOfFlats,50,Medium,2,9,16,2021,52.23168225,20.97503319,1.94,35,0.216,0.337,0.635,0.085,0.051,1.74,0.158,condominium,,premium,yes,yes,yes,no,no,5200
500394bff88258778396774010885263,warszawa,apartmentBuilding,50,Medium,2,4,8,2021,52.2251494,21.035899,2.32,24,0.06,1.248,0.538,0.247,0.11,1.189,0.096,condominium,brick,,no,no,yes,no,no,5000
31eb89d1aed8056954d98aa8d15f12a0,warszawa,blockOfFlats,50,Medium,2,4,5,2021,52.34257,20.94131,13.03,8,0.266,1.912,0.748,0.161,0.105,3.292,0.599,condominium,,,no,yes,yes,no,no,2700
e39657cc685f2dfba7a4bf5d74efa58a,warszawa,,50,Medium,2,3,5,2021,52.34332637,20.94098527,13.12,8,0.317,1.999,0.756,0.168,0.157,3.379,0.516,condominium,,,no,yes,yes,no,no,3500
a2bd3483f0506ff250952d9e6b7e6853,krakow,blockOfFlats,50,Medium,2,3,5,2020,50.0241407,19.9319974,3.49,4,0.636,0.653,0.26,0.283,0.442,2.426,0.456,condominium,,premium,no,yes,yes,no,no,3500
b686117e47be7b73e21b09dd513815e1,krakow,apartmentBuilding,50,Medium,2,4,4,2020,50.0753451,19.9298055,2.31,25,0.526,0.228,0.327,0.232,0.09,0.398,0.206,condominium,brick,,yes,yes,yes,no,no,3700
2220f5edd1fa31d44a5415cdf18064e7,poznan,,50,Medium,2,2,4,2020,52.39190509,16.99400425,4.34,3,0.567,0.338,0.534,0.743,0.23,2.732,0.299,condominium,brick,,no,yes,yes,no,yes,2700
04c89f123dc7f5df61b4fea7579c4f46,gdansk,blockOfFlats,50,Medium,2,1,5,2020,54.32902,18.56062,6.49,9,0.541,2.084,0.411,0.21,0.272,2.493,0.289,condominium,,,no,yes,yes,no,no,2900
fdcfdb7acadcf2f0ad8e7be86a873695,wroclaw,blockOfFlats,50,Medium,3,1,3,2020,51.0666,16.9844,5.84,11,0.718,1.382,0.905,0.22,0.254,2.783,0.346,condominium,,,yes,yes,no,yes,no,3000
cce402531ed6d3cbebf221aaf53320b2,wroclaw,apartmentBuilding,50,Medium,2,6,10,2020,51.0972503,17.0216121,1.6,31,0.064,0.969,0.245,0.149,0.217,0.592,0.215,condominium,brick,,yes,yes,yes,no,no,3300
2519a9d355eead7687e4e191ace2b3e8,lodz,blockOfFlats,50,Medium,3,1,5,2020,51.7457489,19.4374833,4.15,3,0.735,1.05,0.993,0.775,0.458,1.117,0.575,condominium,,,no,yes,yes,no,no,2300
42b6b4fda831df14f69a7fdf32186683,lodz,blockOfFlats,50,Medium,2,1,4,2020,51.7036,19.4611,8.67,0,1.109,2.222,2.033,0.868,1.595,2.967,1.329,condominium,,premium,yes,yes,no,yes,yes,2200
0d38e5dc3cab36729c99b1bbee27073e,katowice,apartmentBuilding,50,Medium,3,12,15,2020,50.2649,19.0238,0.69,24,0.384,0.166,0.288,0.299,0.141,0.377,0.22,condominium,brick,,yes,yes,yes,no,no,3000
555c09d24ed0b09baecb2b1a0ac2ca36,warszawa,apartmentBuilding,50,Medium,2,5,7,2020,52.2359183,20.9878879,1.17,79,0.089,0.432,0.488,0.348,0.049,0.798,0.178,condominium,brick,premium,yes,yes,yes,no,yes,7000
408736812b8869a53914be004163f152,warszawa,apartmentBuilding,50,Medium,2,,8,2020,52.18099826,20.99076975,5.71,14,0.586,0.359,0.891,0.48,0.29,1.514,0.405,condominium,brick,premium,yes,yes,yes,no,no,3550
eff58fb5ea3838ecfecc11bbeb985608,krakow,apartmentBuilding,50,Medium,2,1,4,2019,50.0389077,19.9424365,1.84,28,0.031,0.925,0.209,0.204,0.062,1.067,0.183,condominium,brick,,no,no,yes,no,no,3700
451403571c78bfec3f93fd9a7b42367d,krakow,apartmentBuilding,50,Medium,2,3,4,2019,50.0892646,19.9755442,4.61,16,0.392,1.263,0.692,0.167,0.149,1.979,0.145,condominium,brick,premium,yes,yes,yes,no,no,2800
d9f687994a5e738073fd070cd6861b10,krakow,apartmentBuilding,50,Medium,2,1,4,2019,50.0389077,19.9424365,1.84,28,0.031,0.925,0.209,0.204,0.062,1.067,0.183,condominium,brick,,no,no,yes,no,no,4200
a29c07012efb1d0582045f0a2e6a0d1f,krakow,apartmentBuilding,50,Medium,2,3,5,2019,50.0713956,19.954938,2.14,14,0.444,0.328,0.414,0.4,0.252,0.899,0.174,condominium,brick,,yes,yes,yes,yes,yes,3499
3c98d8063fbe57b0d9cbffc3354f8fec,krakow,blockOfFlats,50,Medium,2,3,3,2019,50.0973831,19.9552579,4.83,8,0.631,0.558,0.286,0.565,0.28,2.373,0.278,condominium,,,yes,yes,yes,no,no,2500
1bf2d268a894fd5d245416f4ceb4fd38,krakow,apartmentBuilding,50,Medium,2,1,4,2019,50.0259406,19.9199088,3.52,20,0.234,0.209,0.525,0.117,0.125,2.014,0.123,condominium,brick,premium,no,yes,yes,no,no,3500
c3649d3fe4d1488dd216be1fe17e1574,wroclaw,apartmentBuilding,50,Medium,2,3,5,2019,51.1163614,17.0249311,0.72,13,0.373,0.273,0.637,0.347,0.09,0.701,0.546,condominium,brick,,yes,yes,yes,no,no,3000
b3c5954754270fb71a89a90466f44ef5,warszawa,apartmentBuilding,50,Medium,2,2,3,2019,52.2035903,20.9152565,6.78,9,0.514,2.022,0.25,0.046,0.182,3.215,0.207,condominium,brick,,no,yes,no,no,no,3700
d0dbd4611fab112f43508806f837020d,warszawa,,50,Medium,3,,6,2019,52.22602,20.95643,3.27,12,0.213,0.235,0.568,0.072,0.047,0.738,0.045,condominium,,,no,no,yes,no,no,3600
095b187d0bbce092d4b03164e89710c5,bydgoszcz,blockOfFlats,50,Medium,2,1,3,2019,53.1212,17.9925,0.56,29,0.301,0.455,0.801,0.313,0.123,0.268,0.3,condominium,brick,,no,yes,no,no,no,2800
0e479a633e2264eeac1b609728cb0e31,gdynia,,50,Medium,2,1,3,2018,54.4701309,18.5198986,5.8,3,1.42,2.796,1.147,0.426,0.297,4.214,1.214,condominium,,,no,yes,yes,no,yes,2600
d33a9605b51d80b3a17f0fca2e6ca02f,gdynia,,50,Medium,2,1,3,2018,54.4701309,18.5198986,5.8,3,1.42,2.796,1.147,0.426,0.297,4.214,1.214,condominium,,,no,yes,yes,no,yes,2600
ad57e312ae0adb5203df85080527cfd6,krakow,apartmentBuilding,50,Medium,3,5,8,2018,50.0549637,19.9634831,1.79,10,0.463,0.398,0.603,0.421,0.245,0.635,0.468,condominium,brick,premium,yes,yes,yes,no,no,4500
0adc9e62890e2548f65504e3bad8c70d,poznan,blockOfFlats,50,Medium,2,1,7,2018,52.4035535,16.8615103,5.05,14,0.42,0.256,0.248,0.744,0.114,2.556,0.155,condominium,brick,premium,no,yes,yes,yes,no,2500
